90 90
0 0 9
0 1 9
0 2 9
0 3 9
0 4 9
0 5 9
0 6 9
0 7 9
0 8 9
0 9 9
0 10 9
0 11 9
0 12 9
0 13 9
0 14 9
0 15 9
0 16 9
0 17 9
0 18 9
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 3
0 27 3
0 28 3
0 29 3
0 30 3
0 31 3
0 32 3
0 33 3
0 34 3
0 35 3
0 36 3
0 37 3
0 38 3
0 39 3
0 40 4
0 41 4
0 42 4
0 43 4
0 44 4
0 45 4
0 46 4
0 47 4
0 48 4
0 49 4
0 50 4
0 51 4
0 52 4
0 53 4
0 54 4
0 55 4
0 56 4
0 57 4
0 58 4
0 59 5
0 60 5
0 61 5
0 62 5
0 63 5
0 64 5
0 65 5
0 66 5
0 67 5
0 68 5
0 69 5
0 70 5
0 71 5
0 72 5
0 73 5
0 74 5
0 75 5
0 76 5
0 77 5
0 78 5
0 79 5
0 80 0
0 81 0
0 82 0
0 83 0
0 84 9
0 85 9
0 86 9
0 87 9
0 88 9
0 89 9
1 0 9
1 1 9
1 2 9
1 3 9
1 4 9
1 5 9
1 6 9
1 7 9
1 8 9
1 9 9
1 10 9
1 11 9
1 12 9
1 13 9
1 14 9
1 15 9
1 16 9
1 17 9
1 18 9
1 19 0
1 20 0
1 21 0
1 22 0
1 23 0
1 24 0
1 25 0
1 26 3
1 27 3
1 28 3
1 29 3
1 30 3
1 31 3
1 32 3
1 33 3
1 34 3
1 35 3
1 36 3
1 37 3
1 38 3
1 39 3
1 40 3
1 41 4
1 42 4
1 43 4
1 44 4
1 45 4
1 46 4
1 47 4
1 48 4
1 49 4
1 50 4
1 51 4
1 52 4
1 53 4
1 54 4
1 55 4
1 56 4
1 57 4
1 58 4
1 59 5
1 60 5
1 61 5
1 62 5
1 63 5
1 64 5
1 65 5
1 66 5
1 67 5
1 68 5
1 69 5
1 70 5
1 71 5
1 72 5
1 73 5
1 74 5
1 75 5
1 76 5
1 77 5
1 78 5
1 79 5
1 80 0
1 81 0
1 82 0
1 83 0
1 84 9
1 85 9
1 86 9
1 87 9
1 88 9
1 89 9
2 0 9
2 1 9
2 2 9
2 3 9
2 4 9
2 5 9
2 6 9
2 7 9
2 8 9
2 9 9
2 10 9
2 11 9
2 12 9
2 13 9
2 14 9
2 15 9
2 16 9
2 17 9
2 18 9
2 19 0
2 20 0
2 21 0
2 22 0
2 23 0
2 24 0
2 25 0
2 26 3
2 27 3
2 28 3
2 29 3
2 30 3
2 31 3
2 32 3
2 33 3
2 34 3
2 35 3
2 36 3
2 37 3
2 38 3
2 39 3
2 40 3
2 41 3
2 42 4
2 43 4
2 44 4
2 45 4
2 46 4
2 47 4
2 48 4
2 49 4
2 50 4
2 51 4
2 52 4
2 53 4
2 54 4
2 55 4
2 56 4
2 57 4
2 58 4
2 59 5
2 60 5
2 61 5
2 62 5
2 63 5
2 64 5
2 65 5
2 66 5
2 67 5
2 68 5
2 69 5
2 70 5
2 71 5
2 72 5
2 73 5
2 74 5
2 75 5
2 76 5
2 77 5
2 78 5
2 79 5
2 80 0
2 81 0
2 82 0
2 83 0
2 84 9
2 85 9
2 86 9
2 87 9
2 88 9
2 89 9
3 0 9
3 1 9
3 2 9
3 3 9
3 4 9
3 5 9
3 6 9
3 7 9
3 8 9
3 9 9
3 10 9
3 11 9
3 12 9
3 13 9
3 14 9
3 15 9
3 16 9
3 17 9
3 18 9
3 19 0
3 20 0
3 21 0
3 22 0
3 23 0
3 24 0
3 25 0
3 26 3
3 27 3
3 28 3
3 29 3
3 30 3
3 31 3
3 32 3
3 33 3
3 34 3
3 35 3
3 36 3
3 37 3
3 38 3
3 39 3
3 40 3
3 41 3
3 42 3
3 43 4
3 44 4
3 45 4
3 46 4
3 47 4
3 48 4
3 49 4
3 50 4
3 51 4
3 52 4
3 53 4
3 54 4
3 55 4
3 56 4
3 57 4
3 58 4
3 59 5
3 60 5
3 61 5
3 62 5
3 63 5
3 64 5
3 65 5
3 66 5
3 67 5
3 68 5
3 69 5
3 70 5
3 71 5
3 72 5
3 73 5
3 74 5
3 75 5
3 76 5
3 77 5
3 78 5
3 79 5
3 80 0
3 81 0
3 82 0
3 83 0
3 84 9
3 85 9
3 86 9
3 87 9
3 88 9
3 89 9
4 0 9
4 1 9
4 2 9
4 3 9
4 4 9
4 5 9
4 6 9
4 7 9
4 8 9
4 9 9
4 10 9
4 11 9
4 12 9
4 13 9
4 14 9
4 15 9
4 16 9
4 17 9
4 18 9
4 19 0
4 20 0
4 21 0
4 22 0
4 23 0
4 24 0
4 25 0
4 26 3
4 27 3
4 28 3
4 29 3
4 30 3
4 31 3
4 32 3
4 33 3
4 34 3
4 35 3
4 36 3
4 37 3
4 38 3
4 39 3
4 40 3
4 41 3
4 42 3
4 43 3
4 44 4
4 45 4
4 46 4
4 47 4
4 48 4
4 49 4
4 50 4
4 51 4
4 52 4
4 53 4
4 54 4
4 55 4
4 56 4
4 57 4
4 58 4
4 59 5
4 60 5
4 61 5
4 62 5
4 63 5
4 64 5
4 65 5
4 66 5
4 67 5
4 68 5
4 69 5
4 70 5
4 71 5
4 72 5
4 73 5
4 74 5
4 75 5
4 76 5
4 77 5
4 78 5
4 79 5
4 80 0
4 81 0
4 82 0
4 83 0
4 84 9
4 85 9
4 86 9
4 87 9
4 88 9
4 89 9
5 0 9
5 1 9
5 2 9
5 3 9
5 4 9
5 5 9
5 6 9
5 7 9
5 8 9
5 9 9
5 10 9
5 11 9
5 12 9
5 13 9
5 14 9
5 15 9
5 16 9
5 17 9
5 18 9
5 19 0
5 20 0
5 21 0
5 22 0
5 23 0
5 24 0
5 25 0
5 26 3
5 27 3
5 28 3
5 29 3
5 30 3
5 31 3
5 32 3
5 33 3
